__time,/tool_pose/header/header/stamp,/tool_pose/pose/orientation/pitch,/tool_pose/pose/orientation/roll,/tool_pose/pose/orientation/w,/tool_pose/pose/orientation/x,/tool_pose/pose/orientation/y,/tool_pose/pose/orientation/yaw,/tool_pose/pose/orientation/z,/tool_pose/pose/position/x,/tool_pose/pose/position/y,/tool_pose/pose/position/z
1766484850.787046,1766484850.786998272,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.802096,1766484850.802011728,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.817119,1766484850.817022324,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.832067,1766484850.832006454,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.847050,1766484850.847003460,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.862062,1766484850.862013817,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.877083,1766484850.877015829,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.892089,1766484850.892013550,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.907065,1766484850.907006741,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.922051,1766484850.922005415,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.937068,1766484850.937007666,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.952042,1766484850.952003479,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.967118,1766484850.967025518,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.982066,1766484850.982008219,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484850.997051,1766484850.997008801,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.012052,1766484851.012007475,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.027051,1766484851.027009487,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.042094,1766484851.042021751,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.057077,1766484851.057016373,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.072224,1766484851.072050095,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.087056,1766484851.087011576,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.102100,1766484851.102021217,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.117128,1766484851.117029905,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.132149,1766484851.132037878,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.147126,1766484851.147025108,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.162066,1766484851.162012577,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.177071,1766484851.177013874,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.192099,1766484851.192024708,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.207230,1766484851.207047224,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.222075,1766484851.222018242,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.237063,1766484851.237015486,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.252074,1766484851.252016544,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.267099,1766484851.267037630,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.282085,1766484851.282021523,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.297079,1766484851.297019720,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.312085,1766484851.312023163,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.327081,1766484851.327023029,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.342068,1766484851.342021465,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.357186,1766484851.357053518,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.372106,1766484851.372028351,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.387069,1766484851.387022495,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.402064,1766484851.402021170,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.417068,1766484851.417021751,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.432155,1766484851.432045221,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.447110,1766484851.447035313,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.462151,1766484851.462038279,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.477139,1766484851.477038383,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.492157,1766484851.492046118,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.507154,1766484851.507045984,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.522144,1766484851.522043943,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.537171,1766484851.537042856,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.552095,1766484851.552029133,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.567098,1766484851.567031145,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.582176,1766484851.582052469,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.597137,1766484851.597045898,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.612107,1766484851.612037420,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.627097,1766484851.627034426,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.642112,1766484851.642035961,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.657139,1766484851.657042742,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.672122,1766484851.672045231,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.687093,1766484851.687032223,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.702080,1766484851.702030659,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.717193,1766484851.717058420,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.732223,1766484851.732068062,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.747311,1766484851.747089863,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.762180,1766484851.762060881,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.777261,1766484851.777071476,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.792146,1766484851.792048216,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.807095,1766484851.807035685,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.822335,1766484851.822101831,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.837127,1766484851.837046385,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.852100,1766484851.852038622,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.867101,1766484851.867037296,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.882119,1766484851.882043839,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.897169,1766484851.897060871,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.912137,1766484851.912046194,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.927115,1766484851.927042246,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
1766484851.942093,1766484851.942040920,0.000001258,3.141585197,0.000002008,0.382684417,0.923879125,2.356192360,0.000003204,0.433720795,0.078291328,0.440003326
