__time,/tool_pose/header/header/stamp,/tool_pose/pose/orientation/pitch,/tool_pose/pose/orientation/roll,/tool_pose/pose/orientation/w,/tool_pose/pose/orientation/x,/tool_pose/pose/orientation/y,/tool_pose/pose/orientation/yaw,/tool_pose/pose/orientation/z,/tool_pose/pose/position/x,/tool_pose/pose/position/y,/tool_pose/pose/position/z
1766484519.502497,1766484519.502394676,-0.000040828,-3.141568685,0.000023446,-0.382690813,-0.923876475,2.356178511,0.000003260,0.411217133,-0.030146467,0.428371735
1766484519.517493,1766484519.517384291,-0.000075824,-3.141510628,0.000050721,-0.382693395,-0.923875404,2.356172919,0.000023382,0.411125092,-0.030167503,0.428741272
1766484519.532518,1766484519.532389641,-0.000083107,-3.141496780,0.000056736,-0.382691672,-0.923876117,2.356176647,0.000028386,0.411054230,-0.030183626,0.429146576
1766484519.547468,1766484519.547377110,-0.000082431,-3.141495715,0.000056627,-0.382692656,-0.923875710,2.356174516,0.000029007,0.410992249,-0.030200155,0.429574005
1766484519.562475,1766484519.562376738,-0.000046499,-3.141551641,0.000029327,-0.382695365,-0.923874589,2.356168658,0.000010048,0.410930145,-0.030214222,0.430013672
1766484519.577464,1766484519.577377081,-0.000022573,-3.141588126,0.000011293,-0.382693643,-0.923875303,2.356172386,-0.000002228,0.410856812,-0.030230923,0.430415375
1766484519.592535,1766484519.592391729,-0.000063607,-3.141519949,0.000043294,-0.382691796,-0.923876067,2.356176381,0.000021414,0.410764465,-0.030252026,0.430807495
1766484519.607647,1766484519.607411861,-0.000113112,-3.141438457,0.000081756,-0.382690070,-0.923876778,2.356180109,0.000049586,0.410693817,-0.030268057,0.431167328
1766484519.622459,1766484519.622373819,-0.000132437,-3.141405167,0.000097052,-0.382692282,-0.923875860,2.356175315,0.000061266,0.410633545,-0.030281672,0.431613342
1766484519.637507,1766484519.637387276,-0.000084048,-3.141481067,0.000060176,-0.382693763,-0.923875251,2.356172120,0.000035464,0.410578064,-0.030296770,0.432011810
1766484519.652546,1766484519.652403355,0.000023160,3.141534064,0.000021909,0.382692043,0.923875965,2.356175848,0.000022633,0.410501801,-0.030314121,0.432500702
