__time,/force/header/stamp/nanosec,/force/header/stamp/sec,/force/wrench/force/x,/force/wrench/force/y,/force/wrench/force/z,/force/wrench/torque/x,/force/wrench/torque/y,/force/wrench/torque/z
1766484842.701264,49042.000000000,1766484842.000000000,-14.216207692,-3.142243941,0.685975616,0.287154417,0.384733278,0.230364878
1766484842.718029,49043.000000000,1766484842.000000000,-14.064162690,-3.372164230,0.990853667,0.288681834,0.386266080,0.222634513
1766484842.733706,49044.000000000,1766484842.000000000,-14.596320198,-3.218884037,0.838414641,0.287154417,0.381667674,0.197897344
1766484842.749401,49045.000000000,1766484842.000000000,-15.280522707,-2.835683557,0.457317077,0.285626999,0.393930089,0.210265929
1766484842.765329,49046.000000000,1766484842.000000000,-14.292230194,-2.299202884,0.914634154,0.287154417,0.387798882,0.211812002
1766484842.781271,49047.000000000,1766484842.000000000,-14.596320198,-3.448804326,0.762195129,0.287154417,0.384733278,0.219542367
1766484842.798002,49048.000000000,1766484842.000000000,-15.052455204,-3.295524133,0.457317077,0.285626999,0.387798882,0.216450221
1766484842.813524,49049.000000000,1766484842.000000000,-14.748365200,-2.529123172,0.609756103,0.287154417,0.386266080,0.208719856
1766484842.829238,49050.000000000,1766484842.000000000,-14.596320198,-3.295524133,0.762195129,0.290209251,0.381667674,0.214904148
1766484842.846334,49051.000000000,1766484842.000000000,-13.988140189,-3.218884037,0.762195129,0.285626999,0.384733278,0.221088440
1766484842.862254,49052.000000000,1766484842.000000000,-13.988140189,-2.682403364,0.457317077,0.288681834,0.381667674,0.211812002
1766484842.878326,49053.000000000,1766484842.000000000,-14.444275196,-3.295524133,0.685975616,0.287154417,0.384733278,0.214904148
1766484842.893854,49054.000000000,1766484842.000000000,-14.900410202,-2.835683557,0.685975616,0.291736668,0.389331684,0.208719856
1766484842.909192,49055.000000000,1766484842.000000000,-15.052455204,-3.908644903,0.533536590,0.284099582,0.387798882,0.207173783
1766484842.925527,49056.000000000,1766484842.000000000,-14.292230194,-2.605763268,0.381097564,0.290209251,0.381667674,0.208719856
1766484842.941710,49057.000000000,1766484842.000000000,-13.684050185,-3.832004806,0.762195129,0.285626999,0.384733278,0.204081637
